レシート番号,支店,性別,年代,曜日,日付,時刻,時間帯,レシート金額,商品名,購入商品数,商品順,単品購入,朝の購入,昼の購入,夜の購入,平日,土日,若年層,中年層,高年層,低額,中額,高額,カテゴリ,商品単価
R0993,西区,男性,20代,木,2024/02/03,13:01,昼,640,アイス,3,2,0,0,1,0,1,0,1,0,0,1,0,0,お菓子・スナック,150
R0993,西区,男性,20代,木,2024/02/03,13:01,昼,640,栄養ドリンク,3,3,0,0,1,0,1,0,1,0,0,1,0,0,飲み物,180
R0994,西区,男性,40代,金,2024/03/26,18:10,夜,620,サンドイッチ,2,1,0,0,0,1,1,0,0,1,0,0,1,0,インスタント食品,450
R0994,西区,男性,40代,金,2024/03/26,18:10,夜,620,ジュース,2,2,0,0,0,1,1,0,0,1,0,0,1,0,飲み物,170
R0995,西区,女性,40代,木,2024/08/01,07:14,朝,540,牛乳,2,1,0,1,0,0,1,0,0,1,0,0,1,0,主食・基本食品,330
R0995,西区,女性,40代,木,2024/08/01,07:14,朝,540,パン,2,2,0,1,0,0,1,0,0,1,0,0,1,0,主食・基本食品,210
R0996,西区,男性,20代,金,2024/03/16,22:20,夜,1100,コーヒー,4,1,0,0,0,1,1,0,1,0,0,0,0,1,飲み物,170
R0996,西区,男性,20代,金,2024/03/16,22:20,夜,1100,サンドイッチ,4,2,0,0,0,1,1,0,1,0,0,0,0,1,インスタント食品,450
R0996,西区,男性,20代,金,2024/03/16,22:20,夜,1100,ジュース,4,3,0,0,0,1,1,0,1,0,0,0,0,1,飲み物,170
R0996,西区,男性,20代,金,2024/03/16,22:20,夜,1100,炭酸飲料,4,4,0,0,0,1,1,0,1,0,0,0,0,1,飲み物,310
R0997,西区,女性,60代以上,火,2024/04/01,15:58,昼,840,ガム,4,1,0,0,1,0,1,0,0,0,1,0,1,0,お菓子・スナック,370
R0997,西区,女性,60代以上,火,2024/04/01,15:58,昼,840,チョコレート,4,2,0,0,1,0,1,0,0,0,1,0,1,0,お菓子・スナック,210
R0997,西区,女性,60代以上,火,2024/04/01,15:58,昼,840,アイス,4,3,0,0,1,0,1,0,0,0,1,0,1,0,お菓子・スナック,150
R0997,西区,女性,60代以上,火,2024/04/01,15:58,昼,840,ポテトチップス,4,4,0,0,1,0,1,0,0,0,1,0,1,0,お菓子・スナック,110
R0998,西区,女性,30代,火,2024/08/15,09:47,朝,380,卵,2,1,0,1,0,0,1,0,0,1,0,0,1,0,主食・基本食品,240
R0998,西区,女性,30代,火,2024/08/15,09:47,朝,380,おにぎり,2,2,0,1,0,0,1,0,0,1,0,0,1,0,主食・基本食品,140
R0999,西区,男性,40代,水,2024/02/07,18:03,夜,840,アイス,4,1,0,0,0,1,1,0,0,1,0,0,0,1,お菓子・スナック,150
R0999,西区,男性,40代,水,2024/02/07,18:03,夜,840,チョコレート,4,2,0,0,0,1,1,0,0,1,0,0,0,1,お菓子・スナック,210
R0999,西区,男性,40代,水,2024/02/07,18:03,夜,840,ポテトチップス,4,3,0,0,0,1,1,0,0,1,0,0,0,1,お菓子・スナック,110
R0999,西区,男性,40代,水,2024/02/07,18:03,夜,840,ガム,4,4,0,0,0,1,1,0,0,1,0,0,0,1,お菓子・スナック,370
R1000,西区,男性,20代,水,2024/03/11,21:22,夜,800,歯ブラシ,3,1,0,0,0,1,1,0,1,0,0,0,0,1,パーソナルケア,300
R1000,西区,男性,20代,水,2024/03/11,21:22,夜,800,トイレットペーパー,3,2,0,0,0,1,1,0,1,0,0,0,0,1,掃除・衛生用品,330
R1000,西区,男性,20代,水,2024/03/11,21:22,夜,800,ジュース,3,3,0,0,0,1,1,0,1,0,0,0,0,1,飲み物,170
R1001,西区,女性,30代,日,2024/10/19,12:24,昼,990,キャンディ,3,1,0,0,1,0,0,1,0,1,0,0,1,0,お菓子・スナック,350
R1001,西区,女性,30代,日,2024/10/19,12:24,昼,990,炭酸飲料,3,2,0,0,1,0,0,1,0,1,0,0,1,0,飲み物,310
R1001,西区,女性,30代,日,2024/10/19,12:24,昼,990,トイレットペーパー,3,3,0,0,1,0,0,1,0,1,0,0,1,0,掃除・衛生用品,330
R1002,西区,男性,60代以上,月,2024/04/18,22:37,夜,1380,ヨーグルト,5,1,0,0,0,1,1,0,0,0,1,0,0,1,健康食品,190
R1002,西区,男性,60代以上,月,2024/04/18,22:37,夜,1380,サラダ,5,2,0,0,0,1,1,0,0,0,1,0,0,1,健康食品,290
R1002,西区,男性,60代以上,月,2024/04/18,22:37,夜,1380,フルーツ,5,3,0,0,0,1,1,0,0,0,1,0,0,1,健康食品,270
R1002,西区,男性,60代以上,月,2024/04/18,22:37,夜,1380,野菜ジュース,5,4,0,0,0,1,1,0,0,0,1,0,0,1,飲み物,180
R1002,西区,男性,60代以上,月,2024/04/18,22:37,夜,1380,サンドイッチ,5,5,0,0,0,1,1,0,0,0,1,0,0,1,インスタント食品,450
R1003,西区,男性,40代,水,2024/11/30,15:18,昼,460,キャンディ,2,1,0,0,1,0,1,0,0,1,0,0,1,0,お菓子・スナック,350
R1003,西区,男性,40代,水,2024/11/30,15:18,昼,460,ポテトチップス,2,2,0,0,1,0,1,0,0,1,0,0,1,0,お菓子・スナック,110
R1004,西区,女性,20代,火,2024/05/17,12:01,昼,300,冷凍食品,1,1,1,0,1,0,1,0,1,0,0,1,0,0,インスタント食品,300
R1005,西区,男性,30代,日,2024/05/29,16:49,昼,810,炭酸飲料,3,1,0,0,1,0,0,1,0,1,0,0,1,0,飲み物,310
R1005,西区,男性,30代,日,2024/05/29,16:49,昼,810,アイス,3,2,0,0,1,0,0,1,0,1,0,0,1,0,お菓子・スナック,150
R1005,西区,男性,30代,日,2024/05/29,16:49,昼,810,キャンディ,3,3,0,0,1,0,0,1,0,1,0,0,1,0,お菓子・スナック,350
R1006,西区,男性,20代,月,2024/01/04,12:41,昼,870,ガム,3,1,0,0,1,0,1,0,1,0,0,0,1,0,お菓子・スナック,370
R1006,西区,男性,20代,月,2024/01/04,12:41,昼,870,アイス,3,2,0,0,1,0,1,0,1,0,0,0,1,0,お菓子・スナック,150
R1006,西区,男性,20代,月,2024/01/04,12:41,昼,870,キャンディ,3,3,0,0,1,0,1,0,1,0,0,0,1,0,お菓子・スナック,350
R1007,西区,男性,20代,水,2024/02/03,07:51,朝,350,カップ麺,2,1,0,1,0,0,1,0,1,0,0,0,1,0,インスタント食品,180
R1007,西区,男性,20代,水,2024/02/03,07:51,朝,350,コーヒー,2,2,0,1,0,0,1,0,1,0,0,0,1,0,飲み物,170
R1008,西区,男性,60代以上,水,2024/04/22,17:27,夜,350,キャンディ,1,1,1,0,0,1,1,0,0,0,1,1,0,0,お菓子・スナック,350
R1009,西区,男性,30代,木,2024/02/29,16:31,昼,110,シャンプー,1,1,1,0,1,0,1,0,0,1,0,1,0,0,パーソナルケア,110
R1010,西区,女性,10代,木,2024/01/12,22:25,夜,290,お茶,2,1,0,0,0,1,1,0,1,0,0,0,1,0,飲み物,120
R1010,西区,女性,10代,木,2024/01/12,22:25,夜,290,ジュース,2,2,0,0,0,1,1,0,1,0,0,0,1,0,飲み物,170
R1011,西区,男性,40代,月,2024/05/02,14:33,昼,640,ポテトチップス,3,1,0,0,1,0,1,0,0,1,0,0,0,1,お菓子・スナック,110
R1011,西区,男性,40代,月,2024/05/02,14:33,昼,640,キャンディ,3,2,0,0,1,0,1,0,0,1,0,0,0,1,お菓子・スナック,350
R1011,西区,男性,40代,月,2024/05/02,14:33,昼,640,カップ麺,3,3,0,0,1,0,1,0,0,1,0,0,0,1,インスタント食品,180
R1012,西区,男性,20代,水,2024/12/29,15:52,昼,1120,チョコレート,4,1,0,0,1,0,1,0,1,0,0,0,1,0,お菓子・スナック,210
R1012,西区,男性,20代,水,2024/12/29,15:52,昼,1120,アイス,4,2,0,0,1,0,1,0,1,0,0,0,1,0,お菓子・スナック,150
R1012,西区,男性,20代,水,2024/12/29,15:52,昼,1120,ガム,4,3,0,0,1,0,1,0,1,0,0,0,1,0,お菓子・スナック,370
R1012,西区,男性,20代,水,2024/12/29,15:52,昼,1120,ティッシュ,4,4,0,0,1,0,1,0,1,0,0,0,1,0,掃除・衛生用品,390
R1013,西区,男性,40代,月,2024/05/21,16:06,昼,310,炭酸飲料,1,1,1,0,1,0,1,0,0,1,0,1,0,0,飲み物,310
R1014,西区,女性,10代,日,2024/05/12,22:52,夜,830,アイス,3,1,0,0,0,1,0,1,1,0,0,0,0,1,お菓子・スナック,150
R1014,西区,女性,10代,日,2024/05/12,22:52,夜,830,炭酸飲料,3,2,0,0,0,1,0,1,1,0,0,0,0,1,飲み物,310
R1014,西区,女性,10代,日,2024/05/12,22:52,夜,830,ガム,3,3,0,0,0,1,0,1,1,0,0,0,0,1,お菓子・スナック,370
R1015,西区,男性,10代,日,2024/06/27,10:12,朝,290,ジュース,2,1,0,1,0,0,0,1,1,0,0,0,1,0,飲み物,170
R1015,西区,男性,10代,日,2024/06/27,10:12,朝,290,お茶,2,2,0,1,0,0,0,1,1,0,0,0,1,0,飲み物,120
R1016,西区,男性,20代,金,2024/09/21,11:35,昼,920,サンドイッチ,3,1,0,0,1,0,1,0,1,0,0,0,1,0,インスタント食品,450
R1016,西区,男性,20代,金,2024/09/21,11:35,昼,920,お茶,3,2,0,0,1,0,1,0,1,0,0,0,1,0,飲み物,120
R1016,西区,男性,20代,金,2024/09/21,11:35,昼,920,キャンディ,3,3,0,0,1,0,1,0,1,0,0,0,1,0,お菓子・スナック,350
R1017,西区,男性,10代,土,2024/12/02,11:44,昼,330,トイレットペーパー,1,1,1,0,1,0,0,1,1,0,0,1,0,0,掃除・衛生用品,330
R1018,西区,男性,40代,金,2024/10/09,17:38,夜,460,キャンディ,2,1,0,0,0,1,1,0,0,1,0,1,0,0,お菓子・スナック,350
R1018,西区,男性,40代,金,2024/10/09,17:38,夜,460,ポテトチップス,2,2,0,0,0,1,1,0,0,1,0,1,0,0,お菓子・スナック,110
R1019,西区,女性,10代,火,2024/04/25,15:47,昼,710,おにぎり,3,1,0,0,1,0,1,0,1,0,0,0,1,0,主食・基本食品,140
R1019,西区,女性,10代,火,2024/04/25,15:47,昼,710,牛乳,3,2,0,0,1,0,1,0,1,0,0,0,1,0,主食・基本食品,330
R1019,西区,女性,10代,火,2024/04/25,15:47,昼,710,卵,3,3,0,0,1,0,1,0,1,0,0,0,1,0,主食・基本食品,240
R1020,西区,女性,40代,木,2024/08/24,18:12,夜,1170,キャンディ,3,1,0,0,0,1,1,0,0,1,0,0,0,1,お菓子・スナック,350
R1020,西区,女性,40代,木,2024/08/24,18:12,夜,1170,ガム,3,2,0,0,0,1,1,0,0,1,0,0,0,1,お菓子・スナック,370
R1020,西区,女性,40代,木,2024/08/24,18:12,夜,1170,サンドイッチ,3,3,0,0,0,1,1,0,0,1,0,0,0,1,インスタント食品,450
R1021,西区,男性,30代,水,2024/11/14,20:15,夜,930,チョコレート,3,1,0,0,0,1,1,0,0,1,0,0,1,0,お菓子・スナック,210
R1021,西区,男性,30代,水,2024/11/14,20:15,夜,930,ガム,3,2,0,0,0,1,1,0,0,1,0,0,1,0,お菓子・スナック,370
R1021,西区,男性,30代,水,2024/11/14,20:15,夜,930,キャンディ,3,3,0,0,0,1,1,0,0,1,0,0,1,0,お菓子・スナック,350
R1022,西区,女性,10代,土,2024/09/10,12:29,昼,1250,炭酸飲料,5,1,0,0,1,0,0,1,1,0,0,0,0,1,飲み物,310
R1022,西区,女性,10代,土,2024/09/10,12:29,昼,1250,チョコレート,5,2,0,0,1,0,0,1,1,0,0,0,0,1,お菓子・スナック,210
R1022,西区,女性,10代,土,2024/09/10,12:29,昼,1250,キャンディ,5,3,0,0,1,0,0,1,1,0,0,0,0,1,お菓子・スナック,350
R1022,西区,女性,10代,土,2024/09/10,12:29,昼,1250,ポテトチップス,5,4,0,0,1,0,0,1,1,0,0,0,0,1,お菓子・スナック,110
R1022,西区,女性,10代,土,2024/09/10,12:29,昼,1250,フルーツ,5,5,0,0,1,0,0,1,1,0,0,0,0,1,健康食品,270
R1023,西区,男性,60代以上,火,2024/05/10,21:17,夜,170,ジュース,1,1,1,0,0,1,1,0,0,0,1,1,0,0,飲み物,170
R1024,西区,男性,30代,土,2024/01/12,11:18,昼,480,アイス,2,1,0,0,1,0,0,1,0,1,0,1,0,0,お菓子・スナック,150
R1024,西区,男性,30代,土,2024/01/12,11:18,昼,480,牛乳,2,2,0,0,1,0,0,1,0,1,0,1,0,0,主食・基本食品,330
R1025,西区,男性,10代,木,2024/03/14,08:33,朝,1000,缶コーヒー,3,1,0,1,0,0,1,0,1,0,0,0,1,0,飲み物,100
R1025,西区,男性,10代,木,2024/03/14,08:33,朝,1000,弁当,3,2,0,1,0,0,1,0,1,0,0,0,1,0,主食・基本食品,510
R1025,西区,男性,10代,木,2024/03/14,08:33,朝,1000,ティッシュ,3,3,0,1,0,0,1,0,1,0,0,0,1,0,掃除・衛生用品,390
R1026,西区,男性,30代,日,2024/05/01,14:49,昼,910,お茶,4,1,0,0,1,0,0,1,0,1,0,0,1,0,飲み物,120
R1026,西区,男性,30代,日,2024/05/01,14:49,昼,910,サンドイッチ,4,2,0,0,1,0,0,1,0,1,0,0,1,0,インスタント食品,450
R1026,西区,男性,30代,日,2024/05/01,14:49,昼,910,ジュース,4,3,0,0,1,0,0,1,0,1,0,0,1,0,飲み物,170
R1026,西区,男性,30代,日,2024/05/01,14:49,昼,910,コーヒー,4,4,0,0,1,0,0,1,0,1,0,0,1,0,飲み物,170
R1027,西区,男性,30代,金,2024/02/02,08:09,朝,1280,お茶,5,1,0,1,0,0,1,0,0,1,0,0,0,1,飲み物,120
R1027,西区,男性,30代,金,2024/02/02,08:09,朝,1280,サンドイッチ,5,2,0,1,0,0,1,0,0,1,0,0,0,1,インスタント食品,450
R1027,西区,男性,30代,金,2024/02/02,08:09,朝,1280,コーヒー,5,3,0,1,0,0,1,0,0,1,0,0,0,1,飲み物,170
R1027,西区,男性,30代,金,2024/02/02,08:09,朝,1280,ジュース,5,4,0,1,0,0,1,0,0,1,0,0,0,1,飲み物,170
R1027,西区,男性,30代,金,2024/02/02,08:09,朝,1280,ガム,5,5,0,1,0,0,1,0,0,1,0,0,0,1,お菓子・スナック,370
R1028,西区,女性,50代,土,2024/09/27,22:11,夜,630,トイレットペーパー,2,1,0,0,0,1,0,1,0,0,1,1,0,0,掃除・衛生用品,330
R1028,西区,女性,50代,土,2024/09/27,22:11,夜,630,歯ブラシ,2,2,0,0,0,1,0,1,0,0,1,1,0,0,パーソナルケア,300
R1029,西区,男性,20代,木,2024/06/24,11:10,昼,860,ガム,3,1,0,0,1,0,1,0,1,0,0,0,0,1,お菓子・スナック,370
R1029,西区,男性,20代,木,2024/06/24,11:10,昼,860,キャンディ,3,2,0,0,1,0,1,0,1,0,0,0,0,1,お菓子・スナック,350
R1029,西区,男性,20代,木,2024/06/24,11:10,昼,860,おにぎり,3,3,0,0,1,0,1,0,1,0,0,0,0,1,主食・基本食品,140
R1030,西区,女性,10代,土,2024/01/09,14:20,昼,780,ポテトチップス,4,1,0,0,1,0,0,1,1,0,0,0,1,0,お菓子・スナック,110
R1030,西区,女性,10代,土,2024/01/09,14:20,昼,780,炭酸飲料,4,2,0,0,1,0,0,1,1,0,0,0,1,0,飲み物,310
R1030,西区,女性,10代,土,2024/01/09,14:20,昼,780,アイス,4,3,0,0,1,0,0,1,1,0,0,0,1,0,お菓子・スナック,150
R1030,西区,女性,10代,土,2024/01/09,14:20,昼,780,パン,4,4,0,0,1,0,0,1,1,0,0,0,1,0,主食・基本食品,210
R1031,西区,男性,50代,水,2024/12/05,11:16,昼,1000,チョコレート,4,1,0,0,1,0,1,0,0,0,1,0,0,1,お菓子・スナック,210
R1031,西区,男性,50代,水,2024/12/05,11:16,昼,1000,炭酸飲料,4,2,0,0,1,0,1,0,0,0,1,0,0,1,飲み物,310
R1031,西区,男性,50代,水,2024/12/05,11:16,昼,1000,ポテトチップス,4,3,0,0,1,0,1,0,0,0,1,0,0,1,お菓子・スナック,110
R1031,西区,男性,50代,水,2024/12/05,11:16,昼,1000,ガム,4,4,0,0,1,0,1,0,0,0,1,0,0,1,お菓子・スナック,370
R1032,西区,女性,60代以上,土,2024/09/30,21:32,夜,670,肉まん,3,1,0,0,0,1,0,1,0,0,1,0,1,0,インスタント食品,190
R1032,西区,女性,60代以上,土,2024/09/30,21:32,夜,670,カップ麺,3,2,0,0,0,1,0,1,0,0,1,0,1,0,インスタント食品,180
R1032,西区,女性,60代以上,土,2024/09/30,21:32,夜,670,冷凍食品,3,3,0,0,0,1,0,1,0,0,1,0,1,0,インスタント食品,300
R1033,西区,女性,50代,土,2024/01/07,13:22,昼,740,サンドイッチ,2,1,0,0,1,0,0,1,0,0,1,0,1,0,インスタント食品,450
R1033,西区,女性,50代,土,2024/01/07,13:22,昼,740,サラダ,2,2,0,0,1,0,0,1,0,0,1,0,1,0,健康食品,290
R1034,西区,女性,10代,木,2024/05/18,13:32,昼,470,カップ麺,3,1,0,0,1,0,1,0,1,0,0,0,1,0,インスタント食品,180
R1034,西区,女性,10代,木,2024/05/18,13:32,昼,470,缶コーヒー,3,2,0,0,1,0,1,0,1,0,0,0,1,0,飲み物,100
R1034,西区,女性,10代,木,2024/05/18,13:32,昼,470,肉まん,3,3,0,0,1,0,1,0,1,0,0,0,1,0,インスタント食品,190
R1035,西区,女性,20代,土,2024/03/26,10:50,朝,1110,牛乳,5,1,0,1,0,0,0,1,1,0,0,0,0,1,主食・基本食品,330
R1035,西区,女性,20代,土,2024/03/26,10:50,朝,1110,パン,5,2,0,1,0,0,0,1,1,0,0,0,0,1,主食・基本食品,210
R1035,西区,女性,20代,土,2024/03/26,10:50,朝,1110,卵,5,3,0,1,0,0,0,1,1,0,0,0,0,1,主食・基本食品,240
R1035,西区,女性,20代,土,2024/03/26,10:50,朝,1110,おにぎり,5,4,0,1,0,0,0,1,1,0,0,0,0,1,主食・基本食品,140
R1035,西区,女性,20代,土,2024/03/26,10:50,朝,1110,ヨーグルト,5,5,0,1,0,0,0,1,1,0,0,0,0,1,健康食品,190
R1036,西区,女性,20代,木,2024/01/16,13:00,昼,570,牛乳,3,1,0,0,1,0,1,0,1,0,0,0,1,0,主食・基本食品,330
R1036,西区,女性,20代,木,2024/01/16,13:00,昼,570,おにぎり,3,2,0,0,1,0,1,0,1,0,0,0,1,0,主食・基本食品,140
R1036,西区,女性,20代,木,2024/01/16,13:00,昼,570,缶コーヒー,3,3,0,0,1,0,1,0,1,0,0,0,1,0,飲み物,100
R1037,西区,男性,20代,月,2024/02/20,16:58,昼,300,歯ブラシ,1,1,1,0,1,0,1,0,1,0,0,1,0,0,パーソナルケア,300
R1038,西区,男性,40代,木,2024/12/25,19:11,夜,620,サンドイッチ,2,1,0,0,0,1,1,0,0,1,0,1,0,0,インスタント食品,450
R1038,西区,男性,40代,木,2024/12/25,19:11,夜,620,コーヒー,2,2,0,0,0,1,1,0,0,1,0,1,0,0,飲み物,170
R1039,西区,男性,10代,水,2024/09/08,15:47,昼,870,キャンディ,3,1,0,0,1,0,1,0,1,0,0,0,0,1,お菓子・スナック,350
R1039,西区,男性,10代,水,2024/09/08,15:47,昼,870,ガム,3,2,0,0,1,0,1,0,1,0,0,0,0,1,お菓子・スナック,370
R1039,西区,男性,10代,水,2024/09/08,15:47,昼,870,アイス,3,3,0,0,1,0,1,0,1,0,0,0,0,1,お菓子・スナック,150
R1040,西区,女性,60代以上,土,2024/11/15,18:42,夜,570,卵,2,1,0,0,0,1,0,1,0,0,1,0,1,0,主食・基本食品,240
R1040,西区,女性,60代以上,土,2024/11/15,18:42,夜,570,牛乳,2,2,0,0,0,1,0,1,0,0,1,0,1,0,主食・基本食品,330
R1041,西区,女性,50代,金,2024/01/06,16:18,昼,350,キャンディ,1,1,1,0,1,0,1,0,0,0,1,1,0,0,お菓子・スナック,350
R1042,西区,女性,40代,金,2024/01/13,17:35,夜,170,コーヒー,1,1,1,0,0,1,1,0,0,1,0,1,0,0,飲み物,170
R1043,西区,男性,40代,月,2024/09/01,09:02,朝,840,サラダ,4,1,0,1,0,0,1,0,0,1,0,0,0,1,健康食品,290
R1043,西区,男性,40代,月,2024/09/01,09:02,朝,840,ヨーグルト,4,2,0,1,0,0,1,0,0,1,0,0,0,1,健康食品,190
R1043,西区,男性,40代,月,2024/09/01,09:02,朝,840,栄養ドリンク,4,3,0,1,0,0,1,0,0,1,0,0,0,1,飲み物,180
R1043,西区,男性,40代,月,2024/09/01,09:02,朝,840,カップ麺,4,4,0,1,0,0,1,0,0,1,0,0,0,1,インスタント食品,180
R1044,西区,男性,40代,月,2024/12/03,11:05,昼,780,トイレットペーパー,3,1,0,0,1,0,1,0,0,1,0,0,0,1,掃除・衛生用品,330
R1044,西区,男性,40代,月,2024/12/03,11:05,昼,780,歯ブラシ,3,2,0,0,1,0,1,0,0,1,0,0,0,1,パーソナルケア,300
R1044,西区,男性,40代,月,2024/12/03,11:05,昼,780,洗剤,3,3,0,0,1,0,1,0,0,1,0,0,0,1,掃除・衛生用品,150
R1045,西区,女性,10代,火,2024/10/08,08:56,朝,210,チョコレート,1,1,1,1,0,0,1,0,1,0,0,1,0,0,お菓子・スナック,210
R1046,西区,男性,30代,月,2024/07/22,09:53,朝,330,おにぎり,2,1,0,1,0,0,1,0,0,1,0,0,1,0,主食・基本食品,140
R1046,西区,男性,30代,月,2024/07/22,09:53,朝,330,ヨーグルト,2,2,0,1,0,0,1,0,0,1,0,0,1,0,健康食品,190
R1047,西区,女性,60代以上,木,2024/03/27,07:57,朝,180,野菜ジュース,1,1,1,1,0,0,1,0,0,0,1,1,0,0,飲み物,180
R1048,西区,女性,20代,月,2024/01/16,19:56,夜,740,サラダ,3,1,0,0,0,1,1,0,1,0,0,0,0,1,健康食品,290
R1048,西区,女性,20代,月,2024/01/16,19:56,夜,740,フルーツ,3,2,0,0,0,1,1,0,1,0,0,0,0,1,健康食品,270
R1048,西区,女性,20代,月,2024/01/16,19:56,夜,740,栄養ドリンク,3,3,0,0,0,1,1,0,1,0,0,0,0,1,飲み物,180
R1049,西区,男性,30代,月,2024/12/31,09:41,朝,1690,炭酸飲料,5,1,0,1,0,0,1,0,0,1,0,0,0,1,飲み物,310
R1049,西区,男性,30代,月,2024/12/31,09:41,朝,1690,アイス,5,2,0,1,0,0,1,0,0,1,0,0,0,1,お菓子・スナック,150
R1049,西区,男性,30代,月,2024/12/31,09:41,朝,1690,ガム,5,3,0,1,0,0,1,0,0,1,0,0,0,1,お菓子・スナック,370
R1049,西区,男性,30代,月,2024/12/31,09:41,朝,1690,キャンディ,5,4,0,1,0,0,1,0,0,1,0,0,0,1,お菓子・スナック,350
R1049,西区,男性,30代,月,2024/12/31,09:41,朝,1690,弁当,5,5,0,1,0,0,1,0,0,1,0,0,0,1,主食・基本食品,510
R1050,西区,女性,50代,金,2024/04/23,11:25,昼,590,卵,3,1,0,0,1,0,1,0,0,0,1,0,1,0,主食・基本食品,240
R1050,西区,女性,50代,金,2024/04/23,11:25,昼,590,パン,3,2,0,0,1,0,1,0,0,0,1,0,1,0,主食・基本食品,210
R1050,西区,女性,50代,金,2024/04/23,11:25,昼,590,おにぎり,3,3,0,0,1,0,1,0,0,0,1,0,1,0,主食・基本食品,140
R1051,西区,男性,30代,木,2024/01/06,08:19,朝,470,サラダ,2,1,0,1,0,0,1,0,0,1,0,0,1,0,健康食品,290
R1051,西区,男性,30代,木,2024/01/06,08:19,朝,470,野菜ジュース,2,2,0,1,0,0,1,0,0,1,0,0,1,0,飲み物,180
R1052,西区,女性,50代,火,2024/10/11,13:05,昼,1280,野菜ジュース,5,1,0,0,1,0,1,0,0,0,1,0,0,1,飲み物,180
R1052,西区,女性,50代,火,2024/10/11,13:05,昼,1280,サラダ,5,2,0,0,1,0,1,0,0,0,1,0,0,1,健康食品,290
R1052,西区,女性,50代,火,2024/10/11,13:05,昼,1280,ヨーグルト,5,3,0,0,1,0,1,0,0,0,1,0,0,1,健康食品,190
R1052,西区,女性,50代,火,2024/10/11,13:05,昼,1280,フルーツ,5,4,0,0,1,0,1,0,0,0,1,0,0,1,健康食品,270
R1052,西区,女性,50代,火,2024/10/11,13:05,昼,1280,キャンディ,5,5,0,0,1,0,1,0,0,0,1,0,0,1,お菓子・スナック,350
R1053,西区,男性,20代,木,2024/11/06,17:43,夜,470,ポテトチップス,3,1,0,0,0,1,1,0,1,0,0,0,0,1,お菓子・スナック,110
R1053,西区,男性,20代,木,2024/11/06,17:43,夜,470,チョコレート,3,2,0,0,0,1,1,0,1,0,0,0,0,1,お菓子・スナック,210
R1053,西区,男性,20代,木,2024/11/06,17:43,夜,470,アイス,3,3,0,0,0,1,1,0,1,0,0,0,0,1,お菓子・スナック,150
R1054,西区,女性,40代,日,2024/01/15,13:38,昼,350,キャンディ,1,1,1,0,1,0,0,1,0,1,0,1,0,0,お菓子・スナック,350
R1055,西区,女性,30代,木,2024/09/15,12:32,昼,170,ジュース,1,1,1,0,1,0,1,0,0,1,0,1,0,0,飲み物,170
R1056,西区,女性,50代,火,2024/02/01,08:44,朝,310,炭酸飲料,1,1,1,1,0,0,1,0,0,0,1,1,0,0,飲み物,310
R1057,西区,男性,10代,金,2024/12/05,18:27,夜,180,野菜ジュース,1,1,1,0,0,1,1,0,1,0,0,1,0,0,飲み物,180
R1058,西区,女性,40代,月,2024/09/10,10:43,朝,420,ポテトチップス,2,1,0,1,0,0,1,0,0,1,0,0,1,0,お菓子・スナック,110
R1058,西区,女性,40代,月,2024/09/10,10:43,朝,420,炭酸飲料,2,2,0,1,0,0,1,0,0,1,0,0,1,0,飲み物,310
R1059,西区,男性,10代,日,2024/09/24,15:11,昼,330,牛乳,1,1,1,0,1,0,0,1,1,0,0,1,0,0,主食・基本食品,330
R1060,西区,女性,50代,火,2024/05/22,18:41,夜,590,おにぎり,3,1,0,0,0,1,1,0,0,0,1,0,1,0,主食・基本食品,140
R1060,西区,女性,50代,火,2024/05/22,18:41,夜,590,卵,3,2,0,0,0,1,1,0,0,0,1,0,1,0,主食・基本食品,240
R1060,西区,女性,50代,火,2024/05/22,18:41,夜,590,パン,3,3,0,0,0,1,1,0,0,0,1,0,1,0,主食・基本食品,210
R1061,西区,女性,20代,日,2024/11/27,12:09,昼,350,キャンディ,1,1,1,0,1,0,0,1,1,0,0,1,0,0,お菓子・スナック,350
R1062,西区,男性,50代,金,2024/10/19,17:04,夜,690,歯ブラシ,2,1,0,0,0,1,1,0,0,0,1,0,1,0,パーソナルケア,300
R1062,西区,男性,50代,金,2024/10/19,17:04,夜,690,ティッシュ,2,2,0,0,0,1,1,0,0,0,1,0,1,0,掃除・衛生用品,390
R1063,西区,女性,40代,月,2024/03/26,09:20,朝,1160,アイス,5,1,0,1,0,0,1,0,0,1,0,0,1,0,お菓子・スナック,150
R1063,西区,女性,40代,月,2024/03/26,09:20,朝,1160,キャンディ,5,2,0,1,0,0,1,0,0,1,0,0,1,0,お菓子・スナック,350
R1063,西区,女性,40代,月,2024/03/26,09:20,朝,1160,炭酸飲料,5,3,0,1,0,0,1,0,0,1,0,0,1,0,飲み物,310
R1063,西区,女性,40代,月,2024/03/26,09:20,朝,1160,ポテトチップス,5,4,0,1,0,0,1,0,0,1,0,0,1,0,お菓子・スナック,110
R1063,西区,女性,40代,月,2024/03/26,09:20,朝,1160,卵,5,5,0,1,0,0,1,0,0,1,0,0,1,0,主食・基本食品,240
R1064,西区,女性,40代,水,2024/06/16,14:08,昼,350,キャンディ,1,1,1,0,1,0,1,0,0,1,0,1,0,0,お菓子・スナック,350
R1065,西区,女性,20代,土,2024/09/12,12:32,昼,870,ガム,3,1,0,0,1,0,0,1,1,0,0,0,1,0,お菓子・スナック,370
